name,lat,lon
Gulmenmatt,47.2314563,8.6602556
Krähbach,47.2308977,8.6643946
Krähbach,47.2310348,8.6640099
Kehlhof,47.2342261,8.7364145
Rebgartenstrasse,47.1754496,8.6630658
Sädlenweg,47.3677592,8.4878658
Laubisrüti,47.2385593,8.748142
Wannerstrasse,47.2630027,8.5909113
Wannerstrasse,47.2630306,8.5908753
"Uster, Stadthaus",47.3479795,8.7189463
Frohberg,47.2481399,8.7397174
Wässerwies,47.243438,8.7280014
Allmendhof,47.2596769,8.6944254
Seeweg,47.3460891,8.6963015
Seeweg,47.3461056,8.6966648
Rietlirain,47.2346933,8.7455145
Männedorf Spital,47.2515298,8.6962265
"Bertschikon bei Gossau, Dorf",47.3204559,8.7577157
Kalkbreite/Bhf. Wiedikon,47.3743082,8.5213622
Kalkbreite/Bhf. Wiedikon,47.3741738,8.5210322
Albisriederplatz,47.3781643,8.5095715
Albisriederplatz,47.3780812,8.5091612
Lindenplatz,47.3878661,8.4855507
Bahnhof Rüschlikon,47.3083997,8.5535756
Bodengasse,47.3099236,8.5531581
Gewerbestrasse,47.2867162,8.5644819
Scheller,47.2695438,8.5865871
Horgen Bahnhof,47.2615005,8.5959293
Horgen Bahnhof,47.2615466,8.5955812
Horgen Bahnhof,47.2614583,8.596235
Teufenbach,47.2562105,8.6052092
Schnegg,47.2482703,8.6054728
Bergli,47.2577144,8.5935634
Bocken,47.2445478,8.6105924
Bocken,47.2445838,8.610496
Moorschwand,47.2533141,8.587446
Nordecke,47.2598496,8.5779836
Schönenwerd,47.3972073,8.4244665
Widmerheim,47.2666996,8.5846967
Mettli,47.2824175,8.5728653
Platte,47.2899437,8.568526
Platte,47.2900524,8.5683276
Aubrigstrasse,47.2884726,8.5695901
Stocker,47.2615416,8.5888699
Stocker,47.2622678,8.5881222
Tannenbach,47.2691095,8.5824744
Sihlwald Bahnhof,47.268511,8.5572666
Wädenswil Bahnhof,47.229229,8.6746477
Wädenswil Bahnhof,47.229248,8.6747127
Wädenswil Bahnhof,47.2292671,8.6747777
Wädenswil Bahnhof,47.2292862,8.6748429
Wädenswil Bahnhof,47.2293024,8.674908
Wädenswil Bahnhof,47.2293244,8.6749734
Althard,47.4383632,8.4699788
Altmoos,47.4759895,8.4548328
Bezirksgebäude,47.4822655,8.453012
Adlikon Dorf,47.4481283,8.4664536
Regensberg Dorf,47.4829481,8.4363191
Furtbächli,47.4444576,8.4666689
Furtbächli,47.4445547,8.4665423
Hirsmühle,47.4822023,8.4446493
Höfli,47.4809515,8.4368759
Höfli,47.480999,8.4366956
Gemeindehaus,47.3252111,8.5451704
Schlimbergstrasse,47.3246627,8.5429318
Schoorenstrasse,47.3173048,8.5495208
Schwelle,47.321899,8.5452007
Alterszentrum Kilchberg,47.3197402,8.5409521
Ahornweg,47.3187285,8.5343003
Hofackerstrasse,47.3152412,8.5357025
Badstrasse,47.3137724,8.5342515
Tiefacker,47.3164641,8.5300388
Krone,47.3131564,8.5276818
Sunnau,47.3266401,8.5295702
Zopf,47.3193204,8.5162666
Hornhaldenstrasse,47.3315825,8.5422321
Landolt-Junker-Strasse,47.3032056,8.5222421
Wanneten-/Haldenstrasse,47.305593,8.522336
Schulhaus Kopfholz,47.3086685,8.5351369
Aegertli,47.2971492,8.5596507
Rudishaldenstrasse,47.2933783,8.5592803
Rote Fabrik,47.3429351,8.5359179
Seerose,47.3385681,8.538342
Landiwiese,47.3499203,8.5343193
Schweizer Rück,47.3593467,8.5354805
Sukkulentensammlung,47.3547264,8.5341954
Paradiessteig,47.3292104,8.5432375
Paradiesstrasse,47.3283095,8.5474189
Bodengasse,47.3107671,8.5525354
Schlossstrasse,47.3135194,8.5536283
Breitloo,47.3260081,8.539409
Obere Hornhalde,47.3315647,8.5381935
Giessen,47.2238273,8.6824896
Aubrücke,47.2458064,8.6497073
Schulstrasse,47.4307263,8.5737542
Schulstrasse,47.4309268,8.5737113
Enderholz,47.2254284,8.6106029
Obstgarten,47.2847519,8.5512262
Altersheim,47.2861878,8.5338134
Unterrengg,47.28096,8.537431
Tägermoos,47.3256847,8.5939681
Tägermoos,47.3259502,8.5939871
Schiffbau,47.3883276,8.5202169
Schiffbau,47.388295,8.5200742
Bäuler,47.4360968,8.5588187
Dietlikon Bahnhof,47.4200371,8.6189393
Berglistrasse,47.5238446,8.5459013
Einkaufszentrum Süd,47.5090148,8.5395889
Kaffeestrasse,47.5119077,8.5360205
Fuhrstrasse,47.5096241,8.5156084
Hohfuri,47.525779,8.5441974
Kaserne,47.5130581,8.5257374
Mettmenriet,47.5123312,8.5435101
Niederflachs,47.5153811,8.5307908
Höri Schulhaus,47.5091427,8.5040658
Rümlang Oberdorf,47.4519693,8.5301426
Rümelbach,47.4499023,8.5401061
Schuemacher,47.5291222,8.5443328
Soligänter,47.5284225,8.5419601
Tiefengasse,47.5146822,8.5331176
Hallenbad,47.4175159,8.5931078
Glatt (Bus),47.409324,8.5953146
Bahnhof Oerlikon,47.4107046,8.5459087
Dreispitz,47.4108148,8.5671577
Hallenbad Oerlikon,47.4107647,8.5562254
Hallenbad Oerlikon,47.4107529,8.5554806
Zwinglihaus,47.3713387,8.5161478
Zwinglihaus,47.3713935,8.5160931
Zwinglihaus,47.3718076,8.516281
Zwinglihaus,47.3720541,8.5166966
Im Langacher,47.3645208,8.6852629
Im Langacher,47.3645045,8.6858661
Hallenbad,47.6384674,8.600213
Schulplatz,47.6431622,8.6009483
Friesenberghalde,47.3611514,8.5025578
Dübendorf Bahnhof,47.3998941,8.623414
Oberstufe/Altrüti,47.3000175,8.7670025
Hedy Hahnloser,47.4838871,8.6957723
Sprecherstrasse,47.3673896,8.5527098
Bertastrasse,47.3736025,8.5138075
Bertastrasse,47.3740952,8.513255
Hardplatz,47.3822371,8.5142241
Hardplatz,47.3820895,8.5140839
Altes Krematorium,47.3775581,8.5082147
Vogelsangstrasse,47.383472,8.5492525
Scheuchzerstrasse,47.3876341,8.5442681
Scheuchzerstrasse,47.3877437,8.5440834
Thujastrasse,47.3501096,8.527808
Thujastrasse,47.3503403,8.5278169
Fellenbergstrasse,47.3755857,8.4886368
Gutstrasse,47.3716528,8.5068044
Im Gut,47.3738579,8.5031615
Langgrütstrasse,47.3737965,8.500498
Sackzelg,47.3746035,8.4949498
Sackzelg,47.3745874,8.4950547
Rigiblick,47.387403,8.5540793
Wil,47.3450674,8.7084588
Wil,47.345204,8.7074123
Hürstholz,47.4169637,8.5229444
Hürstholz,47.4168324,8.5228315
Seebach,47.4219623,8.5499933
Staudenbühl,47.4199305,8.5350704
Seebach,47.4213477,8.5496871
Seebach,47.4218564,8.5495391
Sihlpost/HB,47.3761461,8.5341935
Sihlpost/HB,47.3762517,8.5343577
Hardplatz,47.3831135,8.5148243
Müselacher,47.4290225,8.6966319
Wattspitz,47.4270875,8.6948425
Wattspitz,47.4271128,8.6944551
Kehlhof,47.4345169,8.8566736
Weisslingen Dorf,47.4315561,8.7636432
Oberhofen,47.4343113,8.879105
Moosburg,47.4213359,8.691357
Attikerstrasse,47.5257269,8.7886534
Glattbrugg Post,47.4304471,8.5609134
Unterteufen,47.5513288,8.5666831
Hirschen,47.5307925,8.5748324
Im Feld,47.5135188,8.5936925
Alte Brücke,47.5304635,8.580919
Alte Brücke,47.5303746,8.5807515
Hard,47.5226552,8.5855015
Hard,47.5227155,8.5855335
Teufen Schulhaus,47.5471155,8.5677836
Kaiserhof,47.572332,8.5279851
Gries,47.3861856,8.6790975
Storchenbrücke,47.4904326,8.7172075
Storchenbrücke,47.4907346,8.7174555
Tössfeld,47.4919882,8.7136596
Rietli,47.4444942,8.6366159
Erlenhöhe,47.3062032,8.6041506
Im Wingert,47.4011048,8.5091307
Müselacher,47.322537,8.755984
Schmiede Wiedikon,47.3694404,8.5207381
Bahnhof Stettbach,47.3969747,8.5951692
Dübendorf Bahnhof,47.4000315,8.6230896
Hoffnung,47.3960497,8.5997063
Meiershofstrasse,47.3965971,8.6129791
Meiershofstrasse,47.3967172,8.6138713
Weissenbrunnen,47.3560443,8.4460309
Weissenbrunnen,47.3561205,8.4460116
Männedorf Bahnhof,47.252861,8.6933912
Männedorf Bahnhof,47.2529613,8.6933167
Männedorf Bahnhof,47.2529782,8.6931386
Männedorf Bahnhof,47.2530663,8.693099
Dielsdorf Bahnhof,47.4829015,8.4588932
Bruderhaus,47.4782515,8.7251392
Kapelle,47.6710686,8.6347696
Kapelle,47.670589,8.635516
Asylstrasse,47.2496101,8.7019311
Waltenstein Berg,47.4799943,8.815541
Bächli,47.4392273,8.6354448
Wermatswil Post,47.3621608,8.7467122
Ledi,47.3633989,8.7365992
Ledi,47.3632066,8.7376738
Geeringstrasse,47.4144738,8.4801391
Zumikon,47.3320659,8.623614
Forch,47.3252232,8.6480893
Maiacher,47.3281674,8.6312121
Scheuren,47.3225086,8.6595963
Neue Forch,47.3257763,8.6379333
Fischenthal,47.3334192,8.9232896
Wald ZH,47.2727268,8.9139616
Bahnhof Wiedikon,47.3716237,8.5237479
Wonnebergstrasse,47.3519687,8.56629
Im Gut,47.3735538,8.5032613
Kappel a.A. Kloster,47.2276335,8.526395
Kappel a.A. Kloster,47.2277542,8.5261248
Gättern,47.3619533,8.4652705
Gessnerstrasse,47.2620034,8.4153857
Bachstrasse,47.2632137,8.425004
Rigiblick,47.2779397,8.4051931
Sädlenweg,47.367786,8.4870538
Binz Center,47.3618687,8.5111149
Zoo,47.381589,8.5713863
Bändliweg,47.3966116,8.4866245
Zielweg,47.3587251,8.4975842
Hegibachplatz,47.3614479,8.5596669
Schönauring,47.4257472,8.5364704
Schönauring,47.4263897,8.5365942
Waidhof,47.4237257,8.5228475
Bahnhof Wiedikon,47.3714005,8.5244978
Goldbrunnenplatz,47.3701338,8.5140936
Geeren,47.2843786,8.4094456
Laubegg,47.3586691,8.5175096
Bahnhofquai/HB,47.377607,8.5419903
Bahnhof Stettbach,47.3967689,8.5953981
Herzogenmühlestrasse,47.4071319,8.5727865
Bahnhof Oerlikon,47.4114718,8.5447944
Weihersteig,47.3980224,8.5282934
Einfangstrasse,47.4159706,8.5126056
Triemli,47.3680363,8.4956661
Triemli,47.368017,8.4952854
Grossacher,47.2661179,8.491259
Talacker-Windegg,47.405413,8.44782
Uttenberg,47.234236,8.4489033
Langfuren,47.3232882,8.4902027
Haltenreben,47.5166571,8.6786471
Allmendhof,47.2594449,8.695326
Furttalstrasse,47.4554226,8.4377132
Staltigstrasse,47.5564938,8.5044996
Adlikon Dorf,47.4478012,8.4665147
Ruchwiesen,47.4809527,8.4639124
Seeguet,47.2494283,8.633117
Illnau Dorfplatz,47.4074814,8.7239606
Elgg Schloss,47.4823599,8.8654523
Herti,47.4165406,8.5792566
Otelfingen Golfpark,47.4558122,8.4020993
Wallberg,47.3894662,8.6865665
Hörnlistrasse,47.4459046,8.530658
Hörnlistrasse,47.4455046,8.5306767
Dietlikon Zentrum,47.4230083,8.618239
Rebackerweg,47.4285443,8.6195351
In Lampitzäckern,47.4171358,8.6150482
Fuchshalde,47.420334,8.6127623
Riedenerstrasse,47.4226494,8.6141605
Riedenerstrasse,47.422565,8.6141276
Lettenstrasse,47.4245024,8.6119065
Lettenstrasse,47.4244567,8.6119381
Neugut,47.2583312,8.807177
Wihalde,47.2636793,8.8145245
Bubikon Dorf,47.2683292,8.8190443
Wolfhausen Zentrum,47.2575261,8.8020108
Oberwolfhausen,47.2578464,8.796282
Hüebli,47.2543632,8.794868
Bad Kämmoos,47.2609373,8.8305417
Neuwisen,47.4163194,8.6342349
Linde,47.4584319,8.4401482
Drei Eichen,47.1918952,8.6798687
Neeserweg,47.3906714,8.4745749
Neeserweg,47.390597,8.4747549
Stapferstrasse,47.362955,8.7441405
Krematorium Nordheim,47.4055237,8.5279242
Blattenbach,47.2769845,8.8992914
Sportstrasse,47.266754,8.9193074
Sportstrasse,47.2668374,8.9191503
Bäretswil Bahnhof,47.3374075,8.8514212
Petermoos,47.4577292,8.4426222
Thalheim an der Thur,47.5784442,8.7543876
Thalheim an der Thur,47.5779611,8.7547013
Männedorf,47.2532897,8.6927615
Bärenplatz,47.3355067,8.8562626
Bubikon,47.2708394,8.8226755
Hinwil,47.3000892,8.8397603
Meilen Bahnhof,47.2692923,8.6452821
Zweidlen,47.5704259,8.4679199
Saland,47.3942582,8.8542313
Turbenthal,47.4373149,8.8439327
Wila,47.4177834,8.8485378
Saland Dorf,47.390804,8.8531072
Saland Dorf,47.3907977,8.8529671
Thalheim-Altikon,47.5695683,8.7576593
Ossingen,47.6145929,8.7240978
Stammheim,47.6348333,8.7888414
Feuerthalen,47.692149,8.6459368
Schöfflisdorf-Oberweningen Bahnhof,47.4981183,8.4121511
Pfungen,47.5160774,8.6466862
Pfungen Bahnhof,47.5161548,8.6467587
Charrhalten,47.2769187,8.663429
Bezibüel/Chilchbüel,47.2790793,8.6630904
Neubruch,47.4822634,8.6995591
Neubruch,47.4826424,8.6991626
Dammstrasse,47.2546879,8.6921999
Mies,47.2391353,8.7404144
Moritzberg,47.238646,8.7501969
Marthalen Bahnhof,47.6319262,8.6561247
Bännebrett,47.5041402,8.7836108
Oetwil am See Zentrum,47.2700275,8.7213211
Oetwil am See Zentrum,47.2701251,8.7210827
Frowiesstrasse,47.3388196,8.8434763
Jonamarkt,47.2589876,8.8488867
Rekrutierungszentrum,47.2598299,8.8434077
Eichberg,47.249346,8.7726237
Eichtal,47.2493334,8.7784103
Hofacherstrasse,47.2462004,8.7749367
Holflüe,47.2492917,8.7682678
Lättenmoos,47.2755072,8.8257918
Lättenmoos,47.2753905,8.8252245
In der Au,47.2724227,8.6651556
Tramstrasse,47.2655687,8.678016
Zur Au,47.2731117,8.6618065
Zur Au,47.2734405,8.6618058
Vollenweid,47.2596925,8.5101033
Kleinandelfingen Bad,47.6021401,8.6876113
Hegifeld,47.5064661,8.7602254
Hegifeld,47.5067964,8.7608761
Gattikerhöhe,47.2858575,8.555164
Bertschikon Dorf,47.3203433,8.7574447
"Gossau ZH, Mitteldorf",47.3073944,8.7596398
"Gossau ZH, Zentrum",47.3057865,8.7585979
Tannenberg,47.3071162,8.7658617
Tannenberg,47.3069495,8.7651994
Gossau Mitteldorf,47.3074189,8.7597483
Fuchshalde,47.4203126,8.6127491
In Lampitzäckern,47.4172309,8.6149237
Pünten,47.4285181,8.6164372
Dietlikon Zentrum,47.4228862,8.6183418
Schwimmbad,47.4325632,8.5717736
Neuwisen,47.4159435,8.6347627
Staltigstrasse,47.5564413,8.5045804
Zweidlergraben,47.5648785,8.4772316
Unterhofen,47.3061825,8.7543187
Haupteingang,47.3851274,8.5749596
Masoala Regenwald,47.3862311,8.577711
Niederholz,47.2828098,8.9266596
Nordeck,47.268792,8.9152605
Pfadacher,47.3294792,8.8132772
Affoltern a.A. Bahnhof,47.2761658,8.4469559
Samstagern,47.1916017,8.6860081
Kilchberg,47.3244752,8.5480578
Oberrieden,47.2796641,8.5784107
Strick,47.2973138,8.7824451
"Ottikon (Gossau), Kreisel",47.295724,8.7788638
Affoltern am Albis,47.2761701,8.4468044
Bonstetten-Wettswil,47.3258145,8.4682433
Burghalden,47.2086659,8.6928484
Hedingen,47.2988097,8.4459976
Horgen,47.2614564,8.5968943
Knonau,47.2202662,8.4667352
Rüschlikon,47.307024,8.5552815
Thalwil,47.296014,8.5648378
Wädenswil,47.2292959,8.6751853
Zürich Altstetten,47.3913167,8.4893332
Zürich Wollishofen,47.3477819,8.5337381
Urdorf,47.3908516,8.4347526
Bahnhof Oerlikon,47.4114541,8.5447442
Rebhof,47.6734812,8.6317734
RBL Ost,47.4153503,8.389839
Laufenbach,47.2623074,8.8651236
Gubel,47.2605137,8.8621237
Rosenberg,47.5185478,8.7211577
Sonne,47.3817043,8.4226658
Forrenbergstrasse,47.5314298,8.7285419
Forrenbergstrasse,47.5317852,8.7286063
Bergwerk,47.2551623,8.6122415
Zürich HB SZU,47.3773718,8.5394445
Schanzackerstrasse,47.3920813,8.5475718
Uitikon Waldegg,47.366016,8.4658341
Zürich Manegg,47.3378276,8.5197354
Sihlau,47.3032402,8.5253036
Sood-Oberleimbach,47.3195841,8.5214698
Wildpark-Höfli,47.2965453,8.5355864
Bahnhof Stettbach,47.3966677,8.5959542
Hinwil Center Ost,47.3052106,8.8207673
Hinwil Center Ost,47.3054003,8.8203974
Hinwil Dorf,47.3024863,8.8430179
Hinwil Dorf,47.3025708,8.8428487
Industriestrasse,47.3039166,8.8283674
Industriestrasse,47.3039612,8.8285699
Wetzikon Bahnhof,47.3186268,8.7917889
Hofwiesen,47.4267449,8.618803
Martinsmühle,47.5231408,8.5173078
Herdlen,47.4343324,8.6732356
Oberwis,47.4313743,8.6782318
Oberwis,47.4316604,8.6778111
Effretikon Bahnhof,47.4254379,8.6863481
Eschikon,47.4479027,8.6820101
Eschikon,47.4482329,8.6825193
Gerenhalde,47.4315006,8.668118
Neumarkt,47.3729429,8.5473008
Tablat,47.4113093,8.8600918
Regensdorf-Watt Bahnhof,47.4367089,8.4727272
Türlersee,47.2675199,8.5125912
Türlersee,47.2674479,8.5127154
Bucheggplatz,47.3980252,8.5335696
Rüti Bahnhof,47.260144,8.8546253
Rossau,47.227024,8.4821337
Brunnenhof,47.4019585,8.5349477
Dammstrasse,47.2545523,8.6923248
Fischenthal Bahnhof,47.3332904,8.9223988
Wetzikon Bahnhof,47.318794,8.7916065
Wetzikon Bahnhof,47.3184478,8.7919834
Wetzikon Bahnhof,47.3183225,8.7921222
Wetzikon Bahnhof,47.3185737,8.7916151
Escher-Wyss-Platz,47.3908987,8.5227339
Wissenbach,47.2347345,8.4739529
Rossauerstrasse,47.2422773,8.4644877
Galgenbuck,47.6370875,8.6186228
Psychiatrische Uniklinik,47.6359035,8.6067869
Bahnhof Hardbrücke,47.3852824,8.5172531
Heligenmattstrasse,47.3348455,8.4365368
Appenzellerstrasse,47.3988837,8.508995
Dietikon,47.4048271,8.4053982
Friedlimatt,47.3592933,8.6245673
Kyburg Ausserdorf,47.4534922,8.743347
Nürensdorf Zentrum Süd,47.4462132,8.6495006
Lindau Dorf,47.4414593,8.6714259
Lindau Dorf,47.4415506,8.671581
Winterberg Dorf,47.4563493,8.6931514
Winterberg Dorf,47.4564733,8.6929448
Wältiwis,47.4545589,8.6962625
Wältiwis,47.4546978,8.6963026
Güterbahnhof,47.3804949,8.519535
Lindauerstrasse,47.4440944,8.6523605
Lindauerstrasse,47.44442,8.6514152
Birmensdorf Bahnhof,47.356778,8.4395078
Sternen Oerlikon,47.4102351,8.5468917
Sternen Oerlikon,47.410225,8.5467743
Auf Dorf,47.256674,8.7027976
Beichlen,47.2685802,8.7142486
"Oetwil am See, Beichlen",47.2690885,8.7142272
Bergstrasse,47.2697577,8.7180484
"Oetwil am See, Bergstrasse",47.2698254,8.7182654
Widenbad,47.2614392,8.7108896
"Männedorf, Widenbad",47.2616919,8.7110173
Dorfstrasse,47.3171268,8.4634422
Bahnhof Stettbach,47.3967758,8.5956892
Bahnhof Stettbach,47.3968744,8.5954283
Itschnach Fallacher,47.3289269,8.6058624
Sonne,47.1904418,8.6453417
Schaufelbergerstrasse,47.3689857,8.502576
Schaufelbergerstrasse,47.3689548,8.5023196
Marthalen Bahnhof,47.6317405,8.6561839
Pistenende,47.4836468,8.5276586
Pistenende,47.4846612,8.5280104
Bahnhof Ost,47.2827754,8.6121025
Ifangstrasse,47.4482579,8.5358016
Chilestieg,47.4468313,8.5257312
Heuelstrasse,47.4519652,8.5285357
Mettmenstetten Zentrum,47.2436885,8.4636381
Milchbuck,47.3981718,8.5419329
Rainstrasse,47.3650302,8.7973188
Rainstrasse,47.3649448,8.7973268
Mettlenstrasse,47.3613779,8.7920081
Bubikon Bahnhof,47.2707531,8.8225309
Löwen,47.4435446,8.6280468
Brunnenhof,47.4022321,8.5352308
Soliboden,47.526561,8.5389957
Schlieren,47.3991221,8.4473957
Zürich Wipkingen,47.3930555,8.5293157
Messe/Hallenstadion,47.4107102,8.5528703
Brütten Zentrum,47.4720175,8.676499
Fernbus-Haltestelle Lagerhaustrasse,47.4976792,8.7232135
Bahnhof Oerlikon Nord,47.4124494,8.5441173
Bahnhof Oerlikon Nord,47.4123095,8.5437583
Landhus,47.2799766,8.5005692
Landhus,47.2793782,8.5010504
Rüti,47.260352,8.8543594
Salzweg,47.3874783,8.4721223
Bülach Spital,47.5207612,8.5339352
Sonnenberg,47.2935557,8.5563654
Sonnenberg,47.2942565,8.5560531
Dörfli,47.2506961,8.7632277
Lindenplatz,47.5106042,8.6938265
Kaeng Krachan Elefantenpark,47.3876414,8.5763792
Bahnhof Altstetten Nord,47.3924007,8.4896932
Seebacherplatz,47.4200347,8.5477979
Seebacherplatz,47.4195588,8.5482077
Seebach,47.4217102,8.5497203
Ausserdorfstrasse,47.4244623,8.5487916
Ausserdorfstrasse,47.4245546,8.5484769
Birch-/Glatttalstrasse,47.4277586,8.5459753
Birch-/Glatttalstrasse,47.4270751,8.5463343
Käshaldenstrasse,47.4298721,8.5410522
Käshaldenstrasse,47.4300358,8.541002
Köschenrüti,47.4290653,8.5372228
Köschenrüti,47.4289976,8.5369777
Himmeri,47.4200258,8.5386879
Himmeri,47.4199365,8.5385391
Bollingerweg,47.4142672,8.5380161
Bollingerweg,47.4141593,8.5378746
Sternen Oerlikon,47.4101912,8.5459827
Sternen Oerlikon,47.4095511,8.5464169
Friedackerstrasse,47.405682,8.553891
Friedackerstrasse,47.4060425,8.5531938
Waldgarten,47.4046894,8.5574671
Waldgarten,47.4044622,8.5580027
Frohburg,47.4042572,8.562251
Frohburg,47.4040604,8.562569
Friedrichstrasse,47.4037936,8.5680387
Friedrichstrasse,47.4039893,8.5690353
Schwamendingerplatz,47.4049866,8.5728628
Schwamendingerplatz,47.4048265,8.5713202
Im Hagacker,47.3596507,8.5074539
Im Hagacker,47.3595021,8.507411
Rotbuchstrasse,47.3909766,8.5363598
Rotbuchstrasse,47.3909112,8.536181
Neuaffoltern,47.411588,8.5261706
Neuaffoltern,47.4122821,8.5241459
Neuaffoltern,47.4115582,8.5253677
Friesenbergstrasse,47.3623036,8.5049673
Friesenbergstrasse,47.3620532,8.5049716
Hegianwandweg,47.3565103,8.5100079
Hegianwandweg,47.3567206,8.5099839
Nordstrasse,47.3883965,8.5364426
Bucheggplatz,47.398547,8.5331344
Bucheggplatz,47.3981508,8.5332775
Hungerbergstrasse,47.4213262,8.5016264
Hungerbergstrasse,47.4208551,8.5021615
Am Wildbach,47.3901186,8.7477844
Regensbergbrücke,47.4091976,8.5390267
Regensbergbrücke,47.4090258,8.5392117
Oberwiesenstrasse,47.4103668,8.5330379
Oberwiesenstrasse,47.410503,8.5328695
Unteraffoltern,47.4240373,8.5112796
Dunkelhölzli,47.3887407,8.4704061
Dunkelhölzli,47.3887605,8.4702934
Rautihalde,47.3863613,8.4738486
Hegibachplatz,47.3613364,8.5607175
Winzerstrasse,47.4037876,8.4861693
Waidspital,47.3990508,8.5218174
Krematorium Nordheim,47.4047209,8.5282788
Bahnhof Wiedikon,47.371822,8.5235129
Lindenplatz,47.3878323,8.4855348
Escher-Wyss-Platz,47.3898356,8.5240242
Kirche Fluntern,47.3765498,8.5602387
Rigiblick,47.3876544,8.5537412
Kunsthaus,47.3703356,8.548607
Fellenbergstrasse,47.3756923,8.4874517
Gesundheitszentrum,47.4795008,8.4506325
Volketswil Zentrum,47.3891318,8.6806512
Volketswil Zentrum,47.3892186,8.6815943
Eichstrasse,47.3951138,8.6817543
Eichstrasse,47.3952856,8.6814648
Bisikon Dorf,47.4125114,8.6953645
Bodenacher,47.4045667,8.6799205
Klusplatz,47.3641694,8.5668016
Klusplatz,47.3642696,8.5660198
Klusplatz,47.3641975,8.5657605
Kapfstrasse,47.3610338,8.5711797
Kapfstrasse,47.3612029,8.5709977
Schlyfi,47.3629076,8.5744038
Schlyfi,47.3623541,8.5741651
Waserstrasse,47.35851,8.5834916
Zentrum Witikon,47.3581882,8.5875082
Zentrum Witikon,47.3583644,8.5859938
Berghaldenstrasse,47.3586998,8.590632
Loorenstrasse,47.3594066,8.5947617
Zweiackerstrasse,47.3569131,8.5980978
Zweiackerstrasse,47.3570804,8.598081
Kienastenwies,47.3552417,8.6008123
Triemli,47.3679906,8.4953967
Nürenbergstrasse,47.3920208,8.5335478
Nürenbergstrasse,47.3926764,8.532598
Mittelleimbach,47.3232176,8.514582
Dorf,47.3380496,8.4741052
Autobahn,47.5121103,8.6886743
Seebacherplatz,47.4199248,8.5483842
Waidspital,47.3991621,8.5217468
Waidbadstrasse,47.3989894,8.5137239
Waidbadstrasse,47.3989796,8.5133509
Auzelg Ost,47.4134471,8.5719336
Auzelg,47.4164567,8.5686014
Auzelg,47.4163556,8.5690137
Rennweg,47.2457753,8.461474
Mettmenstetten Oberdorf,47.24633,8.4691527
Winkel Zentrum,47.4926359,8.5523838
Scheuren Station,47.3224505,8.6596231
Bodenacher,47.3612252,8.6385733
Buchholz,47.360876,8.5886419
Buchzelgstrasse,47.3596963,8.5854586
Buchzelgstrasse,47.3589023,8.58508
Loorenstrasse,47.3599915,8.5955108
Friedhof Witikon,47.3613403,8.6028281
Friedhof Witikon,47.3613799,8.6021747
Glockenacker,47.3609411,8.5993507
Glockenacker,47.3609124,8.5985607
Lilienberg,47.2780936,8.4666334
Krematorium Nordheim,47.4053998,8.5280851
Seebach,47.4220246,8.5498006
Glatt (Bus),47.4091377,8.5954252
Messe/Hallenstadion,47.4106546,8.5517015
Sonnental,47.3954048,8.6042505
Sonnental,47.3952081,8.6035025
Sonnental,47.3956642,8.6031386
ETH Zentrum,47.3762232,8.5470041
Leutschenbach,47.4142373,8.5514629
Kalchbühlweg,47.340688,8.5314759
Morgental,47.3434129,8.5302962
Schmiede Wiedikon,47.370152,8.5190267
Dorfzentrum,47.481811,8.4535841
Dällikon Industrie,47.4450497,8.4387465
Watt Dorf,47.4420173,8.4804918
Watt Dorf,47.4426346,8.4810835
Obstgarten,47.4284829,8.4688655
Watt Schulhaus,47.4439589,8.4778096
Watt Schulhaus,47.444046,8.4774453
Sonnhalde West,47.4531864,8.4590299
Regensdorf-Watt Bahnhof,47.436798,8.4725559
Obstgarten,47.4293796,8.4683254
Dreispitz,47.4381938,8.4650134
Regensdorf-Watt Bahnhof,47.4361489,8.4727611
Obstgarten,47.4288253,8.4698632
Dänikon Gemeindehaus,47.4457957,8.4059689
Rotflue,47.4470276,8.3975769
Rotflue,47.4471084,8.3973383
Dällikon Dorf,47.4396983,8.439363
Hungerbergstrasse,47.4209726,8.5009694
Chrüzächer,47.4277716,8.4730019
Holenbach,47.4309342,8.4611494
Seitenacker,47.4387375,8.4445291
Regensdorf Zentrum Ost,47.4305643,8.4700949
Regensdorf Zentrum Ost,47.4301873,8.4701971
Regensdorf-Watt Bahnhof,47.4362162,8.4725866
Wigarten,47.3706081,8.6423407
Wigarten,47.3713077,8.6415636
Bändliweg,47.3963533,8.4850686
Manegg,47.337117,8.5198978
Rosengartenstrasse,47.3945073,8.5256102
Rosengartenstrasse,47.394391,8.5251722
Binz,47.363088,8.5194163
Rüti Bahnhof,47.2598021,8.8554366
Rüti Bahnhof,47.2599312,8.8551775
Altenhofstrasse,47.3552678,8.5615063
Altenhofstrasse,47.3551645,8.5614384
Flühgasse,47.3506263,8.5694048
Flühgasse,47.3504545,8.5694096
EPI-Klinik,47.3487977,8.5708185
EPI-Klinik,47.3486304,8.5707874
Bezirksspital,47.2802287,8.457962
Schulhaus Buchlern,47.3844743,8.4774737
Schulhaus Buchlern,47.3845139,8.477364
Feusisbergli,47.3925315,8.4706297
Feusisbergli,47.3926803,8.471313
Loogarten,47.38948,8.4721481
Loogarten,47.3894502,8.4724318
Baslerstrasse,47.3886946,8.4896805
Baslerstrasse,47.3886206,8.4902335
